subscription_id,student_id,created_date,subscription_period_start,cancelled_date,next_charge_date,updated_date,end_date,state,subscription_type
184,1116,"2021-01-28 23:44:10","2021-01-17 02:00:00",NULL,"2022-01-17 02:00:00",NULL,"2022-01-26 00:00:00",3,2
185,2070,"2021-01-28 23:44:10","2021-01-16 02:00:00","2022-01-17 00:00:00","2023-01-16 00:00:00","2021-01-16 23:29:48","2023-01-16 00:00:00",3,2
186,2488,"2021-01-28 23:44:10","2021-01-16 02:00:00",NULL,"2021-07-16 00:00:00","2021-01-16 23:15:17","2021-07-26 00:00:00",3,0
187,691,"2021-01-28 23:44:10","2021-01-16 02:00:00","2022-01-11 00:00:00","2022-01-16 02:00:00",NULL,"2022-01-16 00:00:00",3,2
188,994,"2021-01-28 23:44:10","2021-01-16 02:00:00","2022-01-16 00:00:00","2023-01-16 00:00:00","2021-01-16 15:35:03","2022-01-17 00:00:00",3,2
189,1148,"2021-01-28 23:44:10","2021-01-16 02:00:00","2021-03-28 00:00:00","2021-04-16 00:00:00","2021-01-16 15:30:25","2021-04-16 00:00:00",3,0
190,1357,"2021-01-28 23:44:10","2021-01-16 02:00:00",NULL,"2022-01-16 02:00:00",NULL,"2022-01-25 00:00:00",3,2
191,2543,"2021-01-28 23:44:10","2021-01-16 02:00:00","2022-03-11 00:00:00","2022-04-16 00:00:00","2021-01-16 12:48:04","2022-04-16 00:00:00",3,2
192,1853,"2021-01-28 23:44:10","2021-01-16 02:00:00",NULL,"2021-02-16 02:00:00",NULL,"2021-02-20 00:00:00",3,0
193,2575,"2021-01-28 23:44:10","2021-01-16 02:00:00",NULL,"2023-01-16 00:00:00","2021-01-16 03:40:08","2022-01-17 00:00:00",3,2
194,2578,"2021-01-28 23:44:10","2021-01-16 02:00:00",NULL,"2021-02-16 02:00:00",NULL,NULL,1,0
195,2581,"2021-01-28 23:44:10","2021-01-16 02:00:00",NULL,"2021-03-16 00:00:00","2021-01-16 01:46:37","2021-03-20 00:00:00",3,0
196,2463,"2021-01-28 23:44:10","2021-01-16 02:00:00","2021-04-12 00:00:00","2021-04-16 00:00:00","2021-01-16 01:31:35","2021-04-16 00:00:00",3,0
197,143227,"2021-01-28 23:44:10","2021-01-16 02:00:00",NULL,"2021-02-16 02:00:00",NULL,"2021-02-20 00:00:00",3,0
198,2230,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2024-01-15 00:00:00","2023-01-15 08:34:37",NULL,1,2
199,2022,"2021-01-28 23:44:10","2021-01-15 02:00:00","2022-03-30 00:00:00","2022-04-15 00:00:00","2021-01-15 22:07:11","2022-04-15 00:00:00",3,2
200,2604,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2023-01-15 00:00:00","2021-01-15 19:15:37","2023-01-15 00:00:00",3,2
201,2580,"2021-01-28 23:44:10","2021-01-15 02:00:00","2021-04-26 00:00:00","2022-01-15 02:00:00",NULL,"2022-01-15 00:00:00",3,2
202,2054,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2022-01-15 02:00:00",NULL,"2022-01-24 00:00:00",3,2
203,1770,"2021-01-28 23:44:10","2021-01-15 02:00:00","2023-01-18 00:00:00","2024-04-15 00:00:00","2023-01-18 13:36:04","2024-04-15 00:00:00",2,2
204,1336,"2021-01-28 23:44:10","2021-01-15 02:00:00","2021-06-26 00:00:00","2021-07-15 00:00:00","2021-01-15 13:24:13","2021-07-15 00:00:00",3,0
205,2651,"2021-01-28 23:44:10","2021-01-15 02:00:00","2021-11-17 00:00:00","2022-01-15 02:00:00",NULL,"2022-01-15 00:00:00",3,2
206,939,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2024-01-15 00:00:00","2023-01-15 08:30:16",NULL,1,2
207,3538,"2021-01-28 23:44:10","2021-01-15 02:00:00","2022-04-15 00:00:00","2022-04-15 00:00:00","2021-01-15 08:40:50","2022-04-15 00:00:00",3,2
208,143224,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2021-02-15 02:00:00",NULL,"2021-02-19 00:00:00",3,0
209,4186,"2021-01-28 23:44:10","2021-01-15 02:00:00","2022-06-22 00:00:00","2023-01-15 00:00:00","2021-01-15 06:20:56","2023-01-15 00:00:00",3,2
210,2683,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2023-04-15 00:00:00","2022-04-15 08:03:33",NULL,1,2
211,2620,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2024-01-15 00:00:00","2023-01-15 08:47:35",NULL,1,2
212,2687,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2024-01-15 00:00:00","2023-01-15 08:30:01",NULL,1,2
213,2087,"2021-01-28 23:44:10","2021-01-15 02:00:00","2021-09-10 00:00:00","2022-01-15 02:00:00",NULL,"2022-01-15 00:00:00",3,2
214,832,"2021-01-28 23:44:10","2021-01-15 02:00:00","2021-07-13 00:00:00","2022-01-15 02:00:00",NULL,"2022-01-15 00:00:00",3,2
215,1404,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2023-01-15 00:00:00","2021-01-15 03:43:30","2023-01-24 00:00:00",3,2
216,2823,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2023-01-15 00:00:00","2021-01-15 02:55:20","2022-01-20 00:00:00",3,2
217,2701,"2021-01-28 23:44:10","2021-01-15 02:00:00","2021-03-01 00:00:00","2021-03-15 00:00:00","2021-01-15 02:32:01","2021-03-01 00:00:00",3,0
218,2705,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2021-03-15 00:00:00","2021-01-15 01:52:34","2021-03-19 00:00:00",3,0
219,866,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2022-01-15 02:00:00",NULL,"2022-01-24 00:00:00",3,2
220,2394,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2022-01-15 02:00:00",NULL,"2021-02-10 00:00:00",3,2
221,2504,"2021-01-28 23:44:10","2021-01-15 02:00:00","2021-10-20 00:00:00","2022-01-15 02:00:00",NULL,"2022-01-15 00:00:00",3,2
222,2534,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2024-01-15 00:00:00","2023-01-15 08:29:51",NULL,1,2
223,2712,"2021-01-28 23:44:10","2021-01-15 02:00:00","2021-12-30 00:00:00","2022-01-15 02:00:00",NULL,"2022-01-15 00:00:00",3,2
224,2713,"2021-01-28 23:44:10","2021-01-15 02:00:00",NULL,"2021-03-15 00:00:00","2021-01-15 00:41:28","2021-03-19 00:00:00",3,0
225,27576,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2022-01-14 02:00:00",NULL,"2022-01-18 00:00:00",3,2
226,4595,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2023-04-14 00:00:00","2022-04-16 06:37:55",NULL,1,2
227,2716,"2021-01-28 23:44:10","2021-01-14 02:00:00","2022-01-14 00:00:00","2023-01-14 00:00:00","2021-01-14 23:17:46","2023-01-14 00:00:00",3,2
228,2535,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2022-01-14 02:00:00",NULL,"2022-01-23 00:00:00",3,2
229,2248,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2024-01-14 00:00:00","2023-01-14 08:50:43",NULL,1,2
230,2725,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2024-01-14 00:00:00","2023-01-14 08:47:35",NULL,1,2
231,2728,"2021-01-28 23:44:10","2021-01-14 02:00:00","2021-12-08 00:00:00","2021-12-14 00:00:00","2021-01-14 21:25:58","2021-12-14 00:00:00",3,0
232,2729,"2021-01-28 23:44:10","2021-01-14 02:00:00","2021-05-14 00:00:00","2021-06-14 00:00:00","2021-01-14 21:14:16","2021-06-14 00:00:00",3,0
233,2859,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2022-01-14 02:00:00",NULL,"2022-01-23 00:00:00",3,2
234,2737,"2021-01-28 23:44:10","2021-01-14 02:00:00","2022-03-29 00:00:00","2022-04-14 00:00:00","2021-01-14 19:21:39","2022-04-14 00:00:00",3,2
235,2741,"2021-01-28 23:44:10","2021-01-14 02:00:00","2021-11-29 00:00:00","2022-01-14 02:00:00",NULL,"2022-01-14 00:00:00",3,2
236,2731,"2021-01-28 23:44:10","2021-01-14 02:00:00","2023-01-20 00:00:00","2024-01-14 00:00:00","2023-01-14 08:48:14","2024-01-14 00:00:00",2,2
237,2751,"2021-01-28 23:44:10","2021-01-14 02:00:00","2022-01-14 00:00:00","2023-01-14 00:00:00","2021-01-14 16:52:01","2022-01-14 00:00:00",3,2
238,2754,"2021-01-28 23:44:10","2021-01-14 02:00:00","2022-01-10 00:00:00","2022-01-14 02:00:00",NULL,"2022-01-14 00:00:00",3,2
239,3115,"2021-01-28 23:44:10","2021-01-14 02:00:00","2021-11-17 00:00:00","2022-01-14 02:00:00",NULL,"2022-01-14 00:00:00",3,2
240,1107,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2023-03-12 00:00:00","2022-03-12 09:05:11",NULL,1,2
241,1502,"2021-01-28 23:44:10","2021-01-14 02:00:00","2021-08-02 00:00:00","2022-01-14 02:00:00",NULL,"2022-01-14 00:00:00",3,2
242,1956,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2024-01-14 00:00:00","2023-01-14 08:46:21",NULL,1,2
244,2761,"2021-01-28 23:44:10","2021-01-14 02:00:00","2021-10-19 00:00:00","2022-01-14 02:00:00",NULL,"2022-01-14 00:00:00",3,2
245,3626,"2021-01-28 23:44:10","2021-01-14 02:00:00","2022-01-16 00:00:00","2022-04-14 00:00:00","2021-01-14 09:52:54","2022-04-14 00:00:00",3,2
246,2862,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2022-01-14 02:00:00",NULL,"2021-07-30 00:00:00",3,2
247,4194,"2021-01-28 23:44:10","2021-01-14 02:00:00","2022-01-14 00:00:00","2023-01-14 00:00:00","2021-01-14 09:13:50","2023-01-14 00:00:00",3,2
248,2815,"2021-01-28 23:44:10","2021-01-14 02:00:00","2021-12-09 00:00:00","2022-01-14 02:00:00",NULL,"2022-01-14 00:00:00",3,2
249,2818,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2022-04-14 00:00:00","2021-01-14 07:02:00","2022-04-23 00:00:00",3,2
250,1701,"2021-01-28 23:44:10","2021-01-14 02:00:00","2021-01-14 02:00:00","2022-01-14 02:00:00",NULL,"2022-01-14 00:00:00",3,2
251,2066,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2022-01-14 02:00:00",NULL,"2022-01-23 00:00:00",3,2
252,2536,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2023-01-14 00:00:00","2021-01-14 03:26:12","2022-01-18 00:00:00",3,2
253,2833,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2024-01-14 00:00:00","2023-01-14 08:47:40",NULL,1,2
254,2837,"2021-01-28 23:44:10","2021-01-14 02:00:00",NULL,"2021-03-14 00:00:00","2021-01-14 02:40:03","2021-03-18 00:00:00",3,0
255,3195,"2021-01-28 23:44:10","2021-01-14 02:00:00","2021-02-10 00:00:00","2021-02-14 02:00:00",NULL,"2021-02-14 00:00:00",3,0
256,2840,"2021-01-28 23:44:10","2021-01-14 02:00:00","2021-02-07 00:00:00","2022-01-14 02:00:00",NULL,"2022-01-14 00:00:00",3,2
257,1902,"2021-01-28 23:44:10","2021-01-13 02:00:00","2021-03-25 00:00:00","2021-04-13 00:00:00","2021-01-13 21:40:26","2021-04-13 00:00:00",3,0
258,2865,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2022-01-13 02:00:00",NULL,"2022-01-22 00:00:00",3,2
259,2056,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2022-01-13 02:00:00",NULL,"2022-01-22 00:00:00",3,2
260,2550,"2021-01-28 23:44:10","2021-01-13 02:00:00","2021-08-02 00:00:00","2022-01-13 02:00:00",NULL,"2022-01-13 00:00:00",3,2
261,2624,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2022-01-13 02:00:00",NULL,"2022-01-13 00:00:00",3,2
262,5591,"2021-01-28 23:44:10","2021-01-13 02:00:00","2021-01-18 02:00:00","2022-01-13 02:00:00",NULL,"2022-01-13 00:00:00",3,2
263,143216,"2021-01-28 23:44:10","2021-01-13 02:00:00","2022-01-13 00:00:00","2023-01-13 00:00:00","2021-01-13 16:49:46","2023-01-13 00:00:00",3,2
264,2887,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2024-01-13 00:00:00","2023-01-13 08:54:36",NULL,1,2
265,1145,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2023-01-13 00:00:00","2021-01-13 16:18:36","2023-01-22 00:00:00",3,2
266,2873,"2021-01-28 23:44:10","2021-01-13 02:00:00","2021-02-07 00:00:00","2022-01-13 02:00:00",NULL,"2022-01-13 00:00:00",3,2
267,1532,"2021-01-28 23:44:10","2021-01-13 02:00:00","2021-11-27 00:00:00","2022-01-13 02:00:00",NULL,"2022-01-13 00:00:00",3,2
268,2019,"2021-01-28 23:44:10","2021-01-13 02:00:00","2022-01-14 00:00:00","2023-01-13 00:00:00","2021-01-13 14:15:52","2023-01-13 00:00:00",3,2
269,2813,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2023-01-13 00:00:00","2021-01-13 13:30:17","2023-01-22 00:00:00",3,2
270,2879,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2021-03-13 00:00:00","2021-01-13 13:19:24","2021-02-15 00:00:00",3,0
271,4551,"2021-01-28 23:44:10","2021-01-13 02:00:00","2022-01-11 00:00:00","2022-04-13 00:00:00","2021-01-13 11:32:37","2022-04-13 00:00:00",3,2
272,2925,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2023-04-13 00:00:00","2023-01-05 10:51:46",NULL,1,2
273,2827,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2024-01-13 00:00:00","2023-01-13 08:49:06",NULL,1,2
274,2339,"2021-01-28 23:44:10","2021-01-13 02:00:00","2021-06-29 00:00:00","2021-07-13 00:00:00","2021-01-13 08:06:20","2021-07-13 00:00:00",3,0
275,143202,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2022-01-13 02:00:00",NULL,"2021-10-18 00:00:00",3,2
276,2938,"2021-01-28 23:44:10","2021-01-13 02:00:00","2022-04-11 00:00:00","2022-04-13 00:00:00","2021-01-13 07:08:17","2022-04-13 00:00:00",3,2
277,143072,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2022-01-13 02:00:00",NULL,"2021-10-18 00:00:00",3,2
278,1917,"2021-01-28 23:44:10","2021-01-13 02:00:00","2021-06-16 00:00:00","2021-07-13 00:00:00","2021-01-13 06:31:07","2021-07-13 00:00:00",3,0
279,516,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2023-01-13 00:00:00","2021-01-13 05:08:05","2022-01-13 00:00:00",3,2
280,618,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2022-01-13 02:00:00",NULL,"2022-01-22 00:00:00",3,2
281,2950,"2021-01-28 23:44:10","2021-01-13 02:00:00","2022-01-13 00:00:00","2023-01-13 00:00:00","2021-01-13 04:27:16","2023-01-13 00:00:00",3,2
282,2973,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2023-06-13 00:00:00","2022-06-14 10:59:50",NULL,1,2
283,3024,"2021-01-28 23:44:10","2021-01-13 02:00:00","2021-02-18 00:00:00","2022-01-13 02:00:00",NULL,"2022-01-13 00:00:00",3,2
284,2563,"2021-01-28 23:44:10","2021-01-13 02:00:00","2021-02-26 00:00:00","2021-03-13 00:00:00","2021-01-13 02:11:25","2021-03-13 00:00:00",3,0
285,143213,"2021-01-28 23:44:10","2021-01-13 02:00:00",NULL,"2023-01-13 00:00:00","2021-01-13 01:35:08","2022-01-21 00:00:00",3,2
286,965,"2021-01-28 23:44:10","2021-01-12 02:00:00","2022-01-12 00:00:00","2023-01-12 00:00:00","2021-01-12 22:59:11","2022-01-13 00:00:00",3,2
287,2154,"2021-01-28 23:44:10","2021-01-12 02:00:00",NULL,"2022-01-12 02:00:00",NULL,"2022-01-12 00:00:00",3,2
288,3000,"2021-01-28 23:44:10","2021-01-12 02:00:00",NULL,"2022-01-12 02:00:00",NULL,"2022-01-21 00:00:00",3,2
289,3002,"2021-01-28 23:44:10","2021-01-12 02:00:00","2022-01-07 00:00:00","2022-01-12 02:00:00",NULL,"2022-01-12 00:00:00",3,2
290,3016,"2021-01-28 23:44:10","2021-01-12 02:00:00",NULL,"2022-01-12 02:00:00",NULL,"2022-01-21 00:00:00",3,2
291,1755,"2021-01-28 23:44:10","2021-01-12 02:00:00","2021-02-12 00:00:00","2022-01-12 02:00:00",NULL,"2022-01-12 00:00:00",3,2
292,3031,"2021-01-28 23:44:10","2021-01-12 02:00:00","2021-01-14 02:00:00","2022-01-12 02:00:00",NULL,"2022-01-12 00:00:00",3,2
293,3062,"2021-01-28 23:44:10","2021-01-12 02:00:00",NULL,"2023-01-12 00:00:00","2021-01-12 07:39:23","2023-01-21 00:00:00",3,2
294,3066,"2021-01-28 23:44:10","2021-01-12 02:00:00","2021-02-28 00:00:00","2021-03-12 00:00:00","2021-01-12 06:11:53","2021-03-12 00:00:00",3,0
295,3224,"2021-01-28 23:44:10","2021-01-12 02:00:00",NULL,"2022-04-12 00:00:00","2021-01-12 02:41:40","2022-04-21 00:00:00",3,2
296,3011,"2021-01-28 23:44:10","2021-01-12 02:00:00","2022-01-03 00:00:00","2022-01-12 02:00:00",NULL,"2022-01-12 00:00:00",3,2
297,3092,"2021-01-28 23:44:10","2021-01-11 02:00:00","2022-01-11 00:00:00","2023-01-11 00:00:00","2021-01-11 23:11:39","2022-01-12 00:00:00",3,2
298,4732,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2022-01-20 00:00:00",3,2
299,2609,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2022-01-20 00:00:00",3,2
300,3123,"2021-01-28 23:44:10","2021-01-11 02:00:00","2022-01-11 00:00:00","2023-01-11 00:00:00","2021-01-11 18:51:54","2022-01-11 00:00:00",3,2
301,840,"2021-01-28 23:44:10","2021-01-11 02:00:00","2022-04-10 00:00:00","2022-04-11 00:00:00","2021-01-11 18:39:44","2022-04-11 00:00:00",3,2
302,2136,"2021-01-28 23:44:10","2021-01-11 02:00:00","2022-01-03 00:00:00","2022-04-11 00:00:00","2021-01-11 18:20:57","2022-04-11 00:00:00",3,2
303,2826,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2023-01-11 00:00:00","2021-01-11 17:26:55","2022-01-12 00:00:00",3,2
304,772,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2022-01-20 00:00:00",3,2
305,1045,"2021-01-28 23:44:10","2021-01-11 02:00:00","2021-01-11 02:00:00","2022-04-11 03:00:00",NULL,"2022-04-20 00:00:00",3,2
306,2657,"2021-01-28 23:44:10","2021-01-11 02:00:00","2021-06-10 00:00:00","2021-06-11 00:00:00","2021-01-11 15:52:41","2021-06-11 00:00:00",3,0
307,3149,"2021-01-28 23:44:10","2021-01-11 02:00:00","2023-01-18 00:00:00","2024-01-11 00:00:00","2023-01-11 10:01:35","2024-01-11 00:00:00",2,2
308,2585,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-03-11 00:00:00","2021-01-11 13:37:00","2022-03-15 00:00:00",3,2
309,3172,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2022-01-20 00:00:00",3,2
310,3196,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2021-02-11 02:00:00",NULL,"2021-02-15 00:00:00",3,0
311,3182,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2021-02-11 02:00:00",NULL,"2021-02-15 00:00:00",3,0
312,3219,"2021-01-28 23:44:10","2021-01-11 02:00:00","2023-01-08 00:00:00","2023-01-11 00:00:00","2021-01-11 06:47:02","2023-01-11 00:00:00",3,2
313,143204,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2021-12-09 00:00:00",3,2
314,143202,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2021-10-18 00:00:00",3,2
315,143203,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2021-10-18 00:00:00",3,2
316,143202,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2021-10-18 00:00:00",3,2
317,143072,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2021-10-18 00:00:00",3,2
318,143072,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2021-10-18 00:00:00",3,2
319,143072,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2021-10-18 00:00:00",3,2
320,143072,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2021-10-18 00:00:00",3,2
321,143072,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2022-01-11 02:00:00",NULL,"2021-10-18 00:00:00",3,2
322,3232,"2021-01-28 23:44:10","2021-01-11 02:00:00",NULL,"2021-02-11 02:00:00",NULL,"2021-02-15 00:00:00",3,0
323,3240,"2021-01-28 23:44:10","2021-01-11 02:00:00","2022-01-11 00:00:00","2022-01-11 02:00:00",NULL,"2022-01-11 00:00:00",3,2
324,4657,"2021-01-28 23:44:10","2021-01-10 02:00:00","2021-04-02 00:00:00","2021-04-10 00:00:00","2021-01-10 22:48:14","2021-04-10 00:00:00",3,0
325,3308,"2021-01-28 23:44:10","2021-01-10 02:00:00",NULL,"2023-01-10 00:00:00","2021-01-10 12:36:17","2023-01-19 00:00:00",3,2
326,3288,"2021-01-28 23:44:10","2021-01-10 02:00:00","2021-01-10 02:00:00","2022-01-10 02:00:00",NULL,"2022-01-10 00:00:00",3,2
327,1766,"2021-01-28 23:44:10","2021-01-10 02:00:00","2021-02-03 00:00:00","2021-02-10 02:00:00",NULL,"2021-02-10 00:00:00",3,0
328,4132,"2021-01-28 23:44:10","2021-01-10 02:00:00","2021-02-10 00:00:00","2021-03-10 00:00:00","2021-01-10 07:04:06","2021-03-10 00:00:00",3,0
329,3302,"2021-01-28 23:44:10","2021-01-10 02:00:00","2021-02-09 00:00:00","2021-02-10 02:00:00",NULL,"2021-02-10 00:00:00",3,0
330,3381,"2021-01-28 23:44:10","2021-01-09 02:00:00","2021-11-15 00:00:00","2022-01-09 02:00:00",NULL,"2022-01-09 00:00:00",3,2
331,5974,"2021-01-28 23:44:10","2021-01-09 02:00:00","2021-01-09 02:00:00","2021-02-09 02:00:00",NULL,"2021-02-09 00:00:00",3,0
332,3072,"2021-01-28 23:44:10","2021-01-09 02:00:00","2021-03-10 00:00:00","2021-04-09 00:00:00","2021-01-09 15:41:01","2021-04-09 00:00:00",3,0
333,3453,"2021-01-28 23:44:10","2021-01-09 02:00:00","2022-02-13 00:00:00","2022-04-09 00:00:00","2021-01-09 09:44:54","2022-04-09 00:00:00",3,2
334,3865,"2021-01-28 23:44:10","2021-01-09 02:00:00","2023-01-09 00:00:00","2024-01-09 00:00:00","2023-01-09 08:16:41","2023-01-13 00:00:00",3,2
335,3375,"2021-01-28 23:44:10","2021-01-09 02:00:00","2023-01-12 00:00:00","2024-01-09 00:00:00","2023-01-09 08:14:46","2024-01-09 00:00:00",2,2
336,3484,"2021-01-28 23:44:10","2021-01-09 02:00:00","2021-03-03 00:00:00","2021-03-09 00:00:00","2021-01-09 00:36:11","2021-03-09 00:00:00",3,0
337,3023,"2021-01-28 23:44:10","2021-01-08 02:00:00","2021-03-19 00:00:00","2021-04-08 00:00:00","2021-01-08 18:50:03","2021-04-08 00:00:00",3,0
338,3521,"2021-01-28 23:44:10","2021-01-08 02:00:00",NULL,"2021-02-08 02:00:00",NULL,"2021-02-12 00:00:00",3,0
339,1787,"2021-01-28 23:44:10","2021-01-08 02:00:00","2021-02-08 00:00:00","2021-03-08 00:00:00","2021-01-08 13:36:07","2021-03-08 00:00:00",3,0
340,3540,"2021-01-28 23:44:10","2021-01-08 02:00:00","2021-03-05 00:00:00","2021-03-08 00:00:00","2021-01-08 10:43:00","2021-03-08 00:00:00",3,0
341,3681,"2021-01-28 23:44:10","2021-01-08 02:00:00","2022-01-10 00:00:00","2023-01-08 00:00:00","2021-01-08 10:33:35","2023-01-08 00:00:00",3,2
343,3579,"2021-01-28 23:44:10","2021-01-08 02:00:00",NULL,"2021-02-08 02:00:00",NULL,"2021-02-12 00:00:00",3,0
344,1471,"2021-01-28 23:44:10","2021-01-08 02:00:00","2022-01-08 00:00:00","2022-01-08 02:00:00",NULL,"2022-01-08 00:00:00",3,2
345,3917,"2021-01-28 23:44:10","2021-01-07 02:00:00","2021-03-05 00:00:00","2021-03-07 00:00:00","2021-01-07 23:22:57","2021-03-07 00:00:00",3,0
346,3089,"2021-01-28 23:44:10","2021-01-07 02:00:00","2021-01-25 02:00:00","2022-01-07 02:00:00",NULL,"2022-01-07 00:00:00",3,2
347,3028,"2021-01-28 23:44:10","2021-01-07 02:00:00",NULL,"2021-03-07 00:00:00","2021-01-07 16:06:22","2021-03-01 00:00:00",3,0
348,143171,"2021-01-28 23:44:10","2021-01-07 02:00:00",NULL,"2021-02-07 02:00:00",NULL,"2021-02-11 00:00:00",3,0
349,3641,"2021-01-28 23:44:10","2021-01-07 02:00:00","2021-04-02 00:00:00","2021-04-07 00:00:00","2021-01-07 13:11:32","2021-04-07 00:00:00",3,0
350,3645,"2021-01-28 23:44:10","2021-01-07 02:00:00","2021-02-16 00:00:00","2021-03-07 00:00:00","2021-01-07 12:20:27","2021-03-07 00:00:00",3,0
351,1108,"2021-01-28 23:44:10","2021-01-07 02:00:00","2021-01-18 02:00:00","2021-02-07 02:00:00",NULL,"2021-02-07 00:00:00",3,0
352,5203,"2021-01-28 23:44:10","2021-01-07 02:00:00","2021-09-17 00:00:00","2021-10-07 00:00:00","2021-01-07 10:35:45","2021-10-07 00:00:00",3,0
353,4929,"2021-01-28 23:44:10","2021-01-07 02:00:00",NULL,"2024-01-07 00:00:00","2023-01-07 08:19:50",NULL,1,2
354,5155,"2021-01-28 23:44:10","2021-01-07 02:00:00",NULL,"2024-01-07 00:00:00","2023-01-07 08:02:45",NULL,1,2
355,3305,"2021-01-28 23:44:10","2021-01-06 02:00:00","2021-04-24 00:00:00","2021-05-06 00:00:00","2021-01-06 22:20:48","2021-05-06 00:00:00",3,0
356,3719,"2021-01-28 23:44:10","2021-01-06 02:00:00","2021-01-21 02:00:00","2021-02-06 02:00:00",NULL,"2021-02-06 00:00:00",3,0
357,3722,"2021-01-28 23:44:10","2021-01-06 02:00:00",NULL,"2021-04-06 00:00:00","2021-01-06 16:02:31","2021-04-10 00:00:00",3,0
358,3728,"2021-01-28 23:44:10","2021-01-06 02:00:00","2021-05-22 00:00:00","2021-06-06 00:00:00","2021-01-06 15:07:36","2021-06-06 00:00:00",3,0
359,143185,"2021-01-28 23:44:10","2021-01-06 02:00:00",NULL,"2024-01-06 00:00:00","2023-01-06 08:06:24",NULL,1,2
360,3343,"2021-01-28 23:44:10","2021-01-06 02:00:00","2021-04-02 00:00:00","2021-04-06 00:00:00","2021-01-06 13:52:42","2021-04-06 00:00:00",3,0
