purchase_id,student_id,subscription_id,purchase_date,received_date,price,payment_provider,refund_id,refunded_date,subscription_type
284,6401,0,"2020-04-04 00:00:00","2021-01-28 23:41:53",31.18,1,NULL,NULL,0
285,135496,0,"2020-04-04 00:00:00","2021-01-28 23:41:53",38.34,1,NULL,NULL,0
286,8734,0,"2020-04-04 00:00:00","2021-01-28 23:41:53",219.57,1,NULL,NULL,2
287,7149,0,"2020-04-04 00:00:00","2021-01-28 23:41:53",36,1,NULL,NULL,0
288,14786,0,"2020-04-04 00:00:00","2021-01-28 23:41:53",197.81,1,NULL,NULL,2
289,8485,0,"2020-04-04 00:00:00","2021-01-28 23:41:53",199.66,1,NULL,NULL,2
290,9051,0,"2020-04-04 00:00:00","2021-01-28 23:41:53",184.66,1,NULL,NULL,2
291,1789,0,"2020-04-04 00:00:00","2021-01-28 23:41:53",184.52,1,NULL,NULL,2
292,4236,0,"2020-04-04 00:00:00","2021-01-28 23:41:53",184.54,1,NULL,NULL,2
293,7782,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
294,5684,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",201.5,1,NULL,NULL,2
295,134817,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",28.8,1,NULL,NULL,0
296,2904,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",221.54,1,NULL,NULL,2
297,10422,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",199.66,1,NULL,NULL,2
298,118305,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",202.97,1,NULL,NULL,2
299,12029,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",221.54,1,NULL,NULL,2
300,110887,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",221.62,1,NULL,NULL,2
301,12387,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",31.65,1,NULL,NULL,0
302,17554,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",221.62,1,NULL,NULL,2
303,4019,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",219.51,1,NULL,NULL,2
304,6421,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",227.26,1,NULL,NULL,2
305,111643,0,"2020-04-05 00:00:00","2021-01-28 23:41:53",197.43,1,NULL,NULL,2
306,4833,0,"2020-04-06 00:00:00","2021-01-28 23:41:53",221.67,1,NULL,NULL,2
307,1924,0,"2020-04-06 00:00:00","2021-01-28 23:41:53",36,1,NULL,NULL,0
308,13497,0,"2020-04-06 00:00:00","2021-01-28 23:41:53",35.06,1,NULL,NULL,0
309,5913,0,"2020-04-06 00:00:00","2021-01-28 23:41:53",20.47,1,NULL,NULL,0
310,7881,0,"2020-04-06 00:00:00","2021-01-28 23:41:53",221.58,1,NULL,NULL,2
311,9096,0,"2020-04-06 00:00:00","2021-01-28 23:41:53",185.15,1,NULL,NULL,2
312,99493,0,"2020-04-06 00:00:00","2021-01-28 23:41:53",221.58,1,NULL,NULL,2
313,31309,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",200.12,1,NULL,NULL,2
314,135383,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",30.53,1,NULL,NULL,0
315,14806,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",36,1,NULL,NULL,0
316,14649,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",87,1,NULL,NULL,2
318,7452,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",226.54,1,NULL,NULL,2
319,4034,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
320,29912,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",38.25,1,NULL,NULL,0
321,83383,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
322,12242,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",221.59,1,NULL,NULL,2
323,60468,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
324,1018,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",223.25,1,NULL,NULL,2
325,1318,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",199.66,1,NULL,NULL,2
326,6252,0,"2020-04-07 00:00:00","2021-01-28 23:41:53",200.12,1,NULL,NULL,2
327,24240,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",36,1,NULL,NULL,0
328,6481,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
329,3598,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",184.35,1,NULL,NULL,2
330,15498,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",217.4,1,NULL,NULL,2
331,11536,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",217.4,1,NULL,NULL,2
332,15042,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",221.49,1,NULL,NULL,2
333,66289,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",219.38,1,NULL,NULL,2
334,10167,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",219.38,1,NULL,NULL,2
335,51952,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",28.8,1,NULL,NULL,0
336,26371,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",33.15,1,NULL,NULL,0
337,35511,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",28.8,1,NULL,NULL,0
338,38354,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",219.58,1,NULL,NULL,2
339,32006,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",36,1,NULL,NULL,0
340,1785,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",200.12,1,NULL,NULL,2
341,14905,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",226.49,1,NULL,NULL,2
342,3048,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
343,8622,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
344,140469,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
345,3519,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",184.54,1,NULL,NULL,2
346,27104,0,"2020-04-08 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
347,2852,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",202.85,1,NULL,NULL,2
348,101775,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
349,2903,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",217.39,1,NULL,NULL,2
350,142205,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",221.72,1,NULL,NULL,2
351,11032,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",201.5,1,NULL,NULL,2
352,4692,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",200.12,1,NULL,NULL,2
353,63971,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",221.72,1,NULL,NULL,2
354,9915,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",221.72,1,NULL,NULL,2
357,23268,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
358,23799,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",219.53,1,NULL,NULL,2
360,14425,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
361,931,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",221.19,1,NULL,NULL,2
364,25831,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",196.15,1,NULL,NULL,2
365,14525,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",199.66,1,NULL,NULL,2
366,19739,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
367,24324,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
368,6656,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",18,1,NULL,NULL,0
369,841,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",184.09,1,NULL,NULL,2
371,8946,0,"2020-04-09 00:00:00","2021-01-28 23:41:53",221.19,1,NULL,NULL,2
372,142220,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",28.8,1,NULL,NULL,0
373,1803,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
374,15902,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
375,1900,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",203.01,1,NULL,NULL,2
376,32205,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",217.39,1,NULL,NULL,2
377,2299,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",226.76,1,NULL,NULL,2
378,11794,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",28.8,1,NULL,NULL,0
379,28900,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",35.14,1,NULL,NULL,0
380,16529,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",34.55,1,NULL,NULL,0
381,22279,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",21.56,1,NULL,NULL,0
382,19369,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
383,1931,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",198.98,1,NULL,NULL,2
384,5676,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
385,4590,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",200.12,1,NULL,NULL,2
395,5836,0,"2020-04-10 00:00:00","2021-01-28 23:41:53",184.4,1,NULL,NULL,2
396,4976,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",347.43,1,NULL,NULL,2
397,5655,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
398,2999,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",184.14,1,NULL,NULL,2
399,2410,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
400,4143,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",202.75,1,NULL,NULL,2
401,9598,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",28.8,1,NULL,NULL,0
402,23221,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",43.11,1,NULL,NULL,0
403,1019,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
404,15258,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",223.28,1,NULL,NULL,2
405,1070,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",184.63,1,NULL,NULL,2
406,7848,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",221.37,1,NULL,NULL,2
407,9794,0,"2020-04-11 00:00:00","2021-01-28 23:41:53",202.93,1,NULL,NULL,2
408,11575,0,"2020-04-12 00:00:00","2021-01-28 23:41:53",219.91,1,NULL,NULL,2
409,15500,0,"2020-04-12 00:00:00","2021-01-28 23:41:53",201.96,1,NULL,NULL,2
410,2685,0,"2020-04-12 00:00:00","2021-01-28 23:41:53",217.73,1,NULL,NULL,2
411,3369,0,"2020-04-12 00:00:00","2021-01-28 23:41:53",43.29,1,NULL,NULL,0
412,9387,0,"2020-04-12 00:00:00","2021-01-28 23:41:53",46.45,1,NULL,NULL,0
413,9894,0,"2020-04-12 00:00:00","2021-01-28 23:41:53",219.91,1,NULL,NULL,2
414,86545,0,"2020-04-12 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
415,4861,0,"2020-04-12 00:00:00","2021-01-28 23:41:53",184.04,1,NULL,NULL,2
416,38111,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
417,14945,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",200.12,1,NULL,NULL,2
418,30122,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",35.53,1,NULL,NULL,0
419,13810,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",221.8,1,NULL,NULL,2
420,54542,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
421,23019,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",223.26,1,NULL,NULL,2
425,62960,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",227.19,1,NULL,NULL,2
426,6808,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",42.23,1,NULL,NULL,0
427,70522,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",219.91,1,NULL,NULL,2
428,3549,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",223.26,1,NULL,NULL,2
429,3939,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",223.26,1,NULL,NULL,2
430,9972,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",147.9,1,NULL,NULL,2
431,12442,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
432,16421,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
433,26958,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",151.03,1,NULL,NULL,2
434,34097,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",151.17,1,NULL,NULL,2
435,7978,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",167.41,1,NULL,NULL,2
436,2987,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
437,7521,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",139.16,1,NULL,NULL,2
438,20645,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
439,22418,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",230.54,1,NULL,NULL,2
440,3286,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",169.77,1,NULL,NULL,2
441,2868,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
442,8410,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",165.97,1,NULL,NULL,2
443,10176,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",160.08,1,NULL,NULL,2
444,41086,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
445,3996,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
446,2417,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",168.5,1,NULL,NULL,2
447,10885,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",165.97,1,NULL,NULL,2
448,9582,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",219.91,1,NULL,NULL,2
449,10530,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",151.03,1,NULL,NULL,2
450,9128,0,"2020-04-13 00:00:00","2021-01-28 23:41:53",139.16,1,NULL,NULL,2
451,20174,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",18,1,NULL,NULL,0
452,780,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
453,12989,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",153.32,1,NULL,NULL,2
454,2653,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",167.41,1,NULL,NULL,2
455,11920,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",153.03,1,NULL,NULL,2
456,19868,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",43.3,1,NULL,NULL,0
457,6193,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
458,20701,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",165.73,1,NULL,NULL,2
459,3631,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",167.23,1,NULL,NULL,2
460,7381,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
461,25173,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",28.8,1,NULL,NULL,0
462,25173,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",28.8,1,NULL,NULL,0
463,8600,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
464,22943,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",38.97,1,NULL,NULL,0
465,13464,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",166.94,1,NULL,NULL,2
466,12857,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",153.03,1,NULL,NULL,2
467,877,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
468,1602,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",165.73,1,NULL,NULL,2
469,3618,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
470,3684,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",166.99,1,NULL,NULL,2
471,8673,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
472,50305,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",148.89,1,NULL,NULL,2
473,1935,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",174.16,1,NULL,NULL,2
474,36339,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",166.94,1,NULL,NULL,2
475,31769,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",18,1,NULL,NULL,0
476,22911,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",21.71,1,NULL,NULL,0
484,26601,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
485,31628,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.32,1,NULL,NULL,2
486,12890,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
487,34822,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
488,30944,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",149.64,1,NULL,NULL,2
489,12589,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
490,998,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
491,3840,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",166.94,1,NULL,NULL,2
492,2223,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",149.29,1,NULL,NULL,2
493,37860,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
494,2262,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
495,5943,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",166.94,1,NULL,NULL,2
496,4560,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
497,12159,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",164.09,1,NULL,NULL,2
498,3867,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
499,12981,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",165.73,1,NULL,NULL,2
500,1818,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.16,1,NULL,NULL,2
501,5340,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
502,2684,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.32,1,NULL,NULL,2
503,3858,0,"2020-04-14 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
504,25674,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",153.03,1,NULL,NULL,2
505,959,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",145.46,1,NULL,NULL,2
506,7194,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",28.81,1,NULL,NULL,0
507,2409,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
508,824,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",200.12,1,NULL,NULL,2
509,23287,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",164.09,1,NULL,NULL,2
510,2819,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",149.64,1,NULL,NULL,2
511,23498,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
512,20523,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
513,54946,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
514,89035,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",149.8,1,NULL,NULL,2
515,14347,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",153.03,1,NULL,NULL,2
517,11661,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",35.42,1,NULL,NULL,0
518,7495,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",166.94,1,NULL,NULL,2
519,3914,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",166.94,1,NULL,NULL,2
520,15859,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",153.03,1,NULL,NULL,2
521,9380,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",168.32,1,NULL,NULL,2
522,5714,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",168.32,1,NULL,NULL,2
523,27832,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",44.29,1,NULL,NULL,0
524,15345,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
525,3160,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",165.78,1,NULL,NULL,2
526,4609,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",152.08,1,NULL,NULL,2
527,880,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",164.04,1,NULL,NULL,2
528,56461,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",222.91,1,NULL,NULL,2
529,1081,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
530,8874,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",164.04,1,NULL,NULL,2
531,5050,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",147.9,1,NULL,NULL,2
532,13067,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
533,25863,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
534,7994,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
535,1867,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
536,3577,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",167.05,1,NULL,NULL,2
537,16171,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",44.29,1,NULL,NULL,0
538,5704,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",165.78,1,NULL,NULL,2
539,954,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",147.9,1,NULL,NULL,2
540,16450,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",167.07,1,NULL,NULL,2
541,21124,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",168.32,1,NULL,NULL,2
542,7282,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
543,7334,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",36,1,NULL,NULL,0
544,3780,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
545,8992,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",170.96,1,NULL,NULL,2
546,27077,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",150.68,1,NULL,NULL,2
547,884,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",165.78,1,NULL,NULL,2
548,3012,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",168.32,1,NULL,NULL,2
549,19005,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.23,1,NULL,NULL,2
550,7094,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
551,17132,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",221.37,1,NULL,NULL,2
552,1363,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",167.05,1,NULL,NULL,2
553,7107,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",165.78,1,NULL,NULL,2
554,1385,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",170.96,1,NULL,NULL,2
555,6278,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
556,13223,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
557,10002,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",44.41,1,NULL,NULL,0
558,817,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",139.21,1,NULL,NULL,2
559,2304,0,"2020-04-15 00:00:00","2021-01-28 23:41:53",149.29,1,NULL,NULL,2
560,48027,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
561,8825,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
562,26866,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
563,7358,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",139.93,1,NULL,NULL,2
564,5554,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",151.03,1,NULL,NULL,2
565,4220,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",165.78,1,NULL,NULL,2
566,973,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
567,9119,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
568,1309,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
569,77397,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
570,40507,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",36,1,NULL,NULL,0
571,17743,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",184.44,1,NULL,NULL,2
572,7294,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",167.05,1,NULL,NULL,2
573,4961,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",348,1,NULL,NULL,2
574,35740,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
575,2124,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",221.41,1,NULL,NULL,2
576,42972,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",164.04,1,NULL,NULL,2
577,14667,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",139.2,1,NULL,NULL,2
578,4506,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",223.09,1,NULL,NULL,2
579,8183,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",43.58,1,NULL,NULL,0
580,92165,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",165.84,1,NULL,NULL,2
581,11386,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",168.37,1,NULL,NULL,2
582,6935,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",164.04,1,NULL,NULL,2
583,22381,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",44.25,1,NULL,NULL,0
584,10393,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",42.43,1,NULL,NULL,0
585,11584,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",36,1,NULL,NULL,0
586,3529,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",43.58,1,NULL,NULL,0
587,6579,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",139.25,1,NULL,NULL,2
588,26779,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",36,1,NULL,NULL,0
589,6167,0,"2020-04-16 00:00:00","2021-01-28 23:41:53",153.16,1,NULL,NULL,2
